VendorNumber,VendorName,Brand,Volume,Description,ActualPrice,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollar,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,ExciseTax,TotalFreight,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
1128,BROWN-FORMAN CORP,1220,750,Woodford Reserve Bourbon,29.99,21.89,18645,408139.05,18408,589481.92,293510.15,14496.0,68601.68000000001,181342.87000000005,30.76309278493224,0.987288817377313,1.4443163916807276
1128,BROWN-FORMAN CORP,1237,750,Jack Daniels Single Barrel,44.99,33.83,7418,250950.94,6658,303998.42,179485.9,5247.0,68601.68000000001,53047.47999999998,17.449919641029705,0.8975465084928552,1.2113858589252544
1128,BROWN-FORMAN CORP,1323,1750,Early Times,16.99,13.59,7246,98473.14,7149,130518.51,77626.67,13139.0,68601.68000000001,32045.369999999995,24.55235659677696,0.9866133038918024,1.3254224451459555
1128,BROWN-FORMAN CORP,2062,1750,Woodford Reserve Bourbon,59.99,44.11,4886,215521.46,5017,314043.83,223516.4,9222.0,68601.68000000001,98522.37000000002,31.37217183983523,1.0268112975849366,1.4571348486596185
1128,BROWN-FORMAN CORP,1789,750,Jack Daniels Tennesse Fire,22.99,17.16,20590,353324.4,20025,469722.75,237927.51,15770.0,68601.68000000001,116398.34999999998,24.78022407899127,0.9725594949004371,1.3294376216304336
1128,BROWN-FORMAN CORP,2760,1750,Jack Daniels Tennessee Honey,38.99,28.02,19219,538516.38,18250,701171.5,345701.2,33536.0,68601.68000000001,162655.12,23.19762283549745,0.9495811436599199,1.3020430316344322
1128,BROWN-FORMAN CORP,5296,1750,Southern Comfort 100 Proof,28.99,21.01,3271,68723.71,2893,85149.07,61595.08,5318.0,68601.68000000001,16425.36,19.29012260497971,0.8844390094772241,1.239005723061226
1128,BROWN-FORMAN CORP,5298,750,Southern Comfort 100 Proof,16.99,12.77,3258,41604.66,2584,45346.16,36740.07,2038.0,68601.68000000001,3741.5,8.250974283158707,0.7931246163290362,1.0899298299757767
1128,BROWN-FORMAN CORP,62,750,Herradura Silver Tequila,36.99,28.67,3200,91744.0,3125,119863.75,90154.51,2463.0,68601.68000000001,28119.75,23.459761604321574,0.9765625,1.3065023325776073
1128,BROWN-FORMAN CORP,8725,375,Chambord Royale de France,15.99,11.84,5887,69702.08,5830,97193.7,69216.71,2285.0,68601.68000000001,27491.619999999995,28.285392983290063,0.9903176490572447,1.3944160633369906
1128,BROWN-FORMAN CORP,1744,750,Old Forester 100 Bourbon,21.99,17.05,1835,31286.75,1840,41568.6,31874.88,1451.0,68601.68000000001,10281.849999999999,24.734655485149844,1.002724795640327,1.3286327279119754
1128,BROWN-FORMAN CORP,5197,375,Southern Comfort,8.99,5.75,8555,49191.25,8679,72706.21,42506.68,3406.0,68601.68000000001,23514.960000000006,32.342436773970206,1.0144944476914086,1.4780313572027546
1128,BROWN-FORMAN CORP,8910,50,Finlandia Vodka,0.99,0.77,117443,90431.11,116112,114950.88,15089.58,6088.0,68601.68000000001,24519.770000000004,21.330650100286316,0.9886668426385565,1.27114308339243
1128,BROWN-FORMAN CORP,2518,750,Woodford Reserve Double Oak,49.99,36.49,2867,104616.83,2801,147315.99,118517.49,2209.0,68601.68000000001,42699.15999999999,28.984742253709182,0.9769794209975584,1.4081480962479935
1128,BROWN-FORMAN CORP,12227,750,Korbel Sweet Rose,12.99,8.44,4058,34249.52,3891,52288.09,27801.39,433.0,68601.68000000001,18038.57,34.498429757139725,0.9588467225234105,1.526680957864519
1128,BROWN-FORMAN CORP,2148,750,Canadian Mist Traveler,7.99,5.96,2158,12861.68,3006,23178.94,17460.24,2370.0,68601.68000000001,10317.259999999998,44.51135384102983,1.3929564411492121,1.8021704785066957
1128,BROWN-FORMAN CORP,3947,750,Herradura Anejo Tequila,45.99,34.84,1674,58322.16,1621,76814.79,64265.46,1278.0,68601.68000000001,18492.62999999999,24.074309127187604,0.9683393070489845,1.317077248167763
1128,BROWN-FORMAN CORP,1295,100,Jack Daniels No 7 Black,3.99,2.89,19736,57037.04,19747,78790.53,23876.16,2068.0,68601.68000000001,21753.489999999998,27.609269794225266,1.0005573571139035,1.3813923373302681
1128,BROWN-FORMAN CORP,6195,1500,Korbel Brut,27.99,19.04,1071,20391.84,1083,31109.17,19927.07,241.0,68601.68000000001,10717.329999999998,34.45071019252522,1.011204481792717,1.5255695415421069
1128,BROWN-FORMAN CORP,8526,750,Chambord Royale de France,27.99,20.43,11634,237682.62,12449,355263.51,221828.39,9807.0,68601.68000000001,117580.89000000001,33.096810308494675,1.0700532920749528,1.4946970460019333
1128,BROWN-FORMAN CORP,4767,1750,El Jimador Reposado Tequila,26.99,19.28,3805,73360.4,3759,102833.41,73434.24,6910.0,68601.68000000001,29473.01000000001,28.66092838893508,0.9879106438896189,1.401756397184312
1128,BROWN-FORMAN CORP,26949,750,Sonoma-Cutrer Chard RRV,22.99,15.53,8422,130793.66,8369,192403.31,71154.05,935.0,68601.68000000001,61609.649999999994,32.021096726454445,0.9937069579672286,1.4710446209701602
1128,BROWN-FORMAN CORP,3314,1750,El Jimador Blanco Tequila,26.99,19.28,4068,78431.04,4063,111349.37,79810.89,7469.0,68601.68000000001,32918.33,29.563103949308385,0.9987708947885939,1.4197104870724653
1128,BROWN-FORMAN CORP,63,750,Herradura Reposado Tequila,38.99,30.46,2855,86963.3,2778,112249.22,88553.1,2190.0,68601.68000000001,25285.92,22.526588603466465,0.9730297723292469,1.2907654148359136
1128,BROWN-FORMAN CORP,13278,750,Sonoma-Cutrer Pnt Nr,29.99,19.86,1068,21210.48,934,28010.66,17484.17,104.0,68601.68000000001,6800.18,24.277114498551626,0.8745318352059925,1.3206047199309021
1128,BROWN-FORMAN CORP,15314,750,Korbel Sweet Cuvee,12.99,8.96,1738,15572.48,1543,20739.57,11632.38,171.0,68601.68000000001,5167.09,24.914161672590126,0.8878020713463751,1.3318090631678448
1189,BULLY BOY DISTILLERS,2130,750,Bully Boy American Whiskey,29.99,22.05,1733,38212.65,1598,47924.02,36047.98,1260.0,609.3900000000002,9711.369999999995,20.264097210542847,0.9221004039238315,1.2541401865612565
1273,CALEDONIA SPIRITS INC,2580,750,Barr Hill Gin,36.99,29.36,5272,154785.92,4946,174154.54,111934.22,3897.0,1319.7700000000002,19368.619999999995,11.121513111286099,0.9381638846737481,1.125131665722567
11567,CAMPARI AMERICA,2942,750,Glen Grant 10 Yr Single Malt,39.99,27.12,531,14400.72,591,21542.09,17390.24,466.0,20964.809999999998,7141.370000000001,33.15077599248727,1.112994350282486,1.4959036770383705
11567,CAMPARI AMERICA,5128,750,Carolans Irish Cream,11.49,8.98,4860,43642.8,4870,61104.3,45915.52,3839.0,20964.809999999998,17461.5,28.576548622601027,1.0020576131687242,1.400100360196871
11567,CAMPARI AMERICA,4787,1750,Appleton Special Gold Rum,19.99,15.03,5431,81627.93,5315,110368.85,77726.66,9770.0,20964.809999999998,28740.920000000013,26.040789588729073,0.9786411342294237,1.3520966414314317
11567,CAMPARI AMERICA,3172,750,Skyy Infusions Blood Orange,12.99,10.31,5390,55570.9,5361,70998.39,51046.53,4225.0,20964.809999999998,15427.489999999998,21.72935189093724,0.9946196660482375,1.2776181418692156
11567,CAMPARI AMERICA,8258,750,Campari,27.99,21.05,9347,196754.35,9285,278457.15,163505.48,7315.0,20964.809999999998,81702.80000000002,29.341246938712118,0.9933668556756179,1.4152528266846451
11567,CAMPARI AMERICA,8387,750,Wild Turkey 101,21.99,17.45,5833,101785.85,6556,149388.44,118749.96,5170.0,20964.809999999998,47602.59,31.864975629975113,1.1239499399965713,1.4676739448557927
11567,CAMPARI AMERICA,408,750,Wild Turkey American Honey,16.99,12.97,9521,123487.37,8720,165112.8,114513.61,6872.0,20964.809999999998,41625.42999999999,25.21029865643366,0.9158701817036026,1.3370824886788018
11567,CAMPARI AMERICA,8408,1750,Wild Turkey American Honey,29.99,22.21,2336,51882.56,2531,92830.69,68014.46,4653.0,20964.809999999998,40948.130000000005,44.110552232241304,1.0834760273972603,1.7892465213744273
11567,CAMPARI AMERICA,7750,1000,Cynar Liqueur,27.99,22.21,48,1066.08,33,923.67,867.69,35.0,20964.809999999998,-142.40999999999997,-15.417844035207375,0.6875,0.8664171544349393
11567,CAMPARI AMERICA,3834,750,Skyy Vodka,12.99,10.23,19183,196242.09,19245,253062.55,143069.0,15157.0,20964.809999999998,56820.45999999999,22.45312868300742,1.0032320283584424,1.2895426765990925
11567,CAMPARI AMERICA,8462,750,Frangelico Hazelnut Liqueur,24.99,15.82,10822,171204.04,10783,247420.17,158696.16,8496.0,20964.809999999998,76216.13,30.80433175678442,0.9963962299020513,1.4451771698845424
11567,CAMPARI AMERICA,3826,1750,Skyy Vodka,19.99,15.74,65382,1029112.68,64388,1327401.12,352821.78,118298.0,20964.809999999998,298288.44000000006,22.47161280080885,0.9847970389403812,1.289850126032846
11567,CAMPARI AMERICA,3794,750,Cabo Wabo Reposado Tequila,36.99,27.77,2915,80949.55,2855,109404.45,91468.14,2252.0,20964.809999999998,28454.899999999994,26.008905487848068,0.9794168096054888,1.3515139985336546
11567,CAMPARI AMERICA,376,750,Aperol Liqueur,26.99,18.97,4275,81096.75,4126,118710.74,81277.76,3251.0,20964.809999999998,37613.990000000005,31.685414478925832,0.9651461988304093,1.4638162441774794
11567,CAMPARI AMERICA,5142,1750,Carolans Irish Cream,26.49,17.45,3053,53274.85,3926,94657.74,69949.09,7217.0,20964.809999999998,41382.89000000001,43.71844288697364,1.2859482476252866,1.7767809763894222
11567,CAMPARI AMERICA,5130,750,X Rated Fusion Liqueur,19.99,13.17,1598,21045.66,1619,30989.81,22448.31,1276.0,20964.809999999998,9944.150000000001,32.0884510101869,1.0131414267834793,1.4725035945653404
11567,CAMPARI AMERICA,4480,750,Appleton Special Gold Rum,12.99,9.92,2872,28490.24,3131,44055.69,35654.68,2469.0,20964.809999999998,15565.45,35.33130453750696,1.0901810584958218,1.546343238947794
11567,CAMPARI AMERICA,1781,750,Wild Turkey Russell's Rsv,49.99,37.59,746,28042.14,927,49045.73,22595.65,731.0,20964.809999999998,21003.590000000004,42.824502765072516,1.242627345844504,1.7490009678291316
11567,CAMPARI AMERICA,3837,50,Skyy Vodka,0.99,0.72,163375,117630.0,162879,161250.21,18428.85,8544.0,20964.809999999998,43620.20999999999,27.051257793710775,0.996964039785769,1.3708255547054322
11567,CAMPARI AMERICA,8677,750,Wild Turkey Rare Breed,38.99,27.47,830,22800.1,804,29904.96,24413.44,634.0,20964.809999999998,7104.860000000001,23.75813243020556,0.9686746987951808,1.3116152999328952
11567,CAMPARI AMERICA,3818,750,Cabo Wabo Blanco Tequila,29.99,21.73,6730,146242.9,6641,212452.59,151740.66,5233.0,20964.809999999998,66209.69,31.164454149511666,0.986775631500743,1.4527378081260698
11567,CAMPARI AMERICA,3924,750,Espolon Blanco Tequila,26.99,17.38,8162,141855.56,8105,204392.95,132292.68,6386.0,20964.809999999998,62537.390000000014,30.596647291406093,0.9930164175447195,1.4408525827256966
11567,CAMPARI AMERICA,3515,1750,Skyy Infusions Citrus Vodka,19.99,15.5,5821,90225.5,5974,121365.26,83154.21,10980.0,20964.809999999998,31139.759999999995,25.657885955173658,1.026284143617935,1.345132584468914
11567,CAMPARI AMERICA,8420,1750,Frangelico Hazelnut Liqueur,42.99,31.0,1739,53909.0,1769,71714.31,55180.38,3252.0,20964.809999999998,17805.309999999998,24.828113106017472,1.0172512938470386,1.3302845535995844
11567,CAMPARI AMERICA,4521,750,Appleton Estate Reserve Rum,22.99,16.66,2263,37701.58,2161,49021.39,37194.59,1704.0,20964.809999999998,11319.809999999998,23.09157288277627,0.9549270879363676,1.300247628879214
11567,CAMPARI AMERICA,3921,750,Espolon Reposado Tequila,26.99,17.9,4414,79010.6,4363,109912.37,83621.83,3439.0,20964.809999999998,30901.76999999999,28.1149155459026,0.988445854100589,1.3911091676306722
11567,CAMPARI AMERICA,178,750,Wild Turkey Russell's RSV,29.99,20.76,2257,46855.32,2509,71658.91,59336.23,1979.0,20964.809999999998,24803.590000000004,34.61340676267613,1.1116526362428,1.5293655021457544
11567,CAMPARI AMERICA,8205,50,Frangelico Hazelnut Liqueur,1.99,1.53,13361,20442.33,11884,34414.16,16239.9,611.0,20964.809999999998,13971.830000000002,40.59907317220586,0.8894543821570242,1.6834754159628575
11567,CAMPARI AMERICA,8379,375,Wild Turkey 101,9.99,7.63,4299,32801.37,4272,51221.28,44051.26,1671.0,20964.809999999998,18419.909999999996,35.961440245148104,0.9937194696441033,1.5615591665835906
11567,CAMPARI AMERICA,8671,750,Appleton Est VX Jamaican Rum,19.99,14.49,2287,33138.63,2411,48949.89,38934.83,1901.0,20964.809999999998,15811.260000000002,32.300910175691925,1.0542195015303892,1.4771247332795594
11567,CAMPARI AMERICA,8187,750,Wild Turkey,18.99,13.17,5505,72500.85,5479,105353.21,83887.34,4320.0,20964.809999999998,32852.36,31.18306504377038,0.9952770208901,1.4531306874333196
11567,CAMPARI AMERICA,8128,750,Espolon Anejo Tequila,34.99,21.73,1416,30769.68,1343,45282.57,39398.32,1060.0,20964.809999999998,14512.89,32.049616441822984,0.9484463276836158,1.4716620387342345
11567,CAMPARI AMERICA,8085,1750,Wild Turkey,35.99,25.59,5823,149010.57,4555,150722.45,110263.73,8374.0,20964.809999999998,1711.8800000000047,1.135783023696871,0.7822428301562768,1.0114883125405132
90046,CANDIA VINEYARDS,18533,750,Candia Vyds Diamond,14.99,10.27,469,4816.63,490,7345.1,5606.26,54.0,194.13000000000005,2528.4700000000003,34.4239016487182,1.044776119402985,1.5249458646398
90046,CANDIA VINEYARDS,18534,375,Candia Vyds Black Ice,27.99,18.79,596,11198.84,553,15478.47,11168.01,32.0,194.13000000000005,4279.629999999999,27.648921372719652,0.9278523489932886,1.38214940118798
1485,CASTLE BRANDS CORP.,4225,1750,Goslings Black Seal Bermuda,24.99,18.37,20089,369034.93,20179,522535.21,230329.08,37081.0,8497.589999999998,153500.28000000003,29.37606443783951,1.0044800637164617,1.4159505443021343
1485,CASTLE BRANDS CORP.,2595,750,Clontarf Irish Whiskey,17.99,12.3,2722,33480.6,2581,44067.19,30919.9,2034.0,8497.589999999998,10586.590000000004,24.023746465340775,0.9481998530492285,1.3162007251960839
1485,CASTLE BRANDS CORP.,8485,750,Gozio Amaretto,18.99,13.23,3947,52218.81,4407,80290.93,58818.77,3474.0,8497.589999999998,28072.119999999995,34.96300267041371,1.1165442107930073,1.5375863601640865
1485,CASTLE BRANDS CORP.,1269,750,Jeffersons Bourbon,25.99,19.11,18458,352732.38,16976,447608.24,227255.99,13371.0,8497.589999999998,94875.85999999999,21.196182626128596,0.9197096110087767,1.2689740590302483
1485,CASTLE BRANDS CORP.,1271,750,Jeffersons Reserve Bourbon,49.99,37.59,2774,104274.66,2654,133278.46,110672.97,2093.0,8497.589999999998,29003.79999999999,21.761806071288632,0.9567411679884643,1.278148113837053
1485,CASTLE BRANDS CORP.,5147,375,Pallini Limoncello Liqueur,12.99,9.44,4384,41384.96,4264,54941.36,38816.02,1671.0,8497.589999999998,13556.400000000001,24.674307297817165,0.9726277372262774,1.327568276011382
1485,CASTLE BRANDS CORP.,4224,750,Goslings Black Seal Rum 80,14.99,11.44,13009,148822.96,13082,212285.18,122716.6,10305.0,8497.589999999998,63462.22,29.894795293764737,1.0056114997309555,1.4264276157388618
1485,CASTLE BRANDS CORP.,3667,1750,Boru Original Irish Vodka,17.99,13.13,7467,98041.71,7573,136991.27,95707.16,13920.0,8497.589999999998,38949.55999999998,28.43214753757665,1.014195794830588,1.397275404519158
1485,CASTLE BRANDS CORP.,4062,250,Goslings Dark'N Stormy RTD,7.99,5.83,5565,32443.95,5530,45436.7,26995.29,1443.0,8497.589999999998,12992.749999999996,28.59527650555608,0.9937106918238994,1.400467575618875
1485,CASTLE BRANDS CORP.,8520,1750,Brady's Irish Cream,15.99,12.3,3283,40380.9,3177,54299.23,34105.07,5839.0,8497.589999999998,13918.330000000002,25.632647092785664,0.9677124581175753,1.3446760721033955
1485,CASTLE BRANDS CORP.,5505,750,Pallini Limoncello Liqueur,18.99,14.5,10714,155353.0,10432,198103.68,111927.06,8217.0,8497.589999999998,42750.67999999999,21.579952477409805,0.9736792981146164,1.275184129048039
4380,CHARLES JACQUIN ET CIE INC,5185,1750,Irish Manor Irish Cream,19.99,14.61,1879,27452.19,2108,41117.92,31334.92,3875.0,1675.3900000000008,13665.73,33.23546035402569,1.1218733368813198,1.4978010861792812
4380,CHARLES JACQUIN ET CIE INC,5137,750,Irish Manor Irish Cream,9.99,6.61,7371,48722.31,7025,69375.75,48093.38,5536.0,1675.3900000000008,20653.440000000002,29.77040248213533,0.9530592863926197,1.4239010835077401
4380,CHARLES JACQUIN ET CIE INC,5285,750,Jacquin Triple Sec,8.29,6.24,10551,65838.24,10461,89692.79,58402.15,8241.0,1675.3900000000008,23854.54999999999,26.595838974347874,0.9914700028433324,1.3623205905868685
4380,CHARLES JACQUIN ET CIE INC,3524,750,Pravda Polish Vodka,19.99,14.7,3201,47054.7,3130,63161.2,46162.11,2467.0,1675.3900000000008,16106.5,25.500623800687766,0.9778194314276788,1.3422931184345028
4380,CHARLES JACQUIN ET CIE INC,8191,1500,Savory & James Deluxe Cream,18.49,14.45,2204,31847.8,2188,42804.12,30398.48,3440.0,1675.3900000000008,10956.320000000003,25.596414550748857,0.9927404718693285,1.3440212510754277
4380,CHARLES JACQUIN ET CIE INC,4945,750,Jacquin Ginger Brandy,9.49,7.47,8929,66699.63,8873,89136.77,49865.46,6987.0,1675.3900000000008,22437.14,25.17158743804605,0.99372830104155,1.3363907715829908
1392,CONSTELLATION BRANDS INC,7254,750,Cribari Marsala,7.99,5.36,11714,62787.04,11649,93075.51,46741.5,1297.0,79528.99,30288.469999999994,32.54182544903594,0.9944510841727847,1.4824000303247293
1392,CONSTELLATION BRANDS INC,38502,750,Ruffino Lumina Pnt Grigio,6.99,4.57,17705,80911.85,17602,130386.98,49414.07,1967.0,79528.99,49475.12999999999,37.944839277664066,0.9941824343405817,1.6114695189888748
1392,CONSTELLATION BRANDS INC,17748,500,Black Box Pnt Grigio,3.99,2.75,11011,30280.25,11017,46718.83,23606.64,836.0,79528.99,16438.58,35.18619794202895,1.0005449096358188,1.5428812509804246
1392,CONSTELLATION BRANDS INC,6650,750,Simi Chard,14.99,7.38,25851,190780.38,26137,341002.63,95289.08,2928.0,79528.99,150222.25,44.05310598337614,1.011063401802638,1.7874093237470225
1392,CONSTELLATION BRANDS INC,19486,750,Franciscan Equilibrium White,17.99,11.76,819,9631.44,995,18795.05,9312.89,111.0,79528.99,9163.609999999999,48.755443587540334,1.2148962148962148,1.9514267856104588
1392,CONSTELLATION BRANDS INC,19748,1500,Clos du Bois Chard,13.99,9.2,47153,433807.6,46069,701955.59,166739.16,10347.0,79528.99,268147.99,38.20013599435828,0.977011006722796,1.6181265381242744
1392,CONSTELLATION BRANDS INC,16261,750,The Dreaming Tree CC Chard,12.99,8.72,4068,35472.96,3844,48796.96,26090.47,428.0,79528.99,13324.0,27.30497965447028,0.9449360865290068,1.375610042127863
1392,CONSTELLATION BRANDS INC,6213,1500,Taylor Red Port,7.99,5.51,13010,71685.1,12940,103390.6,57032.62,2893.0,79528.99,31705.5,30.665747176242323,0.994619523443505,1.4422885648482042
1392,CONSTELLATION BRANDS INC,3356,375,Svedka Vodka,5.99,4.47,23734,106090.98,23544,146876.56,83847.21,9247.0,79528.99,40785.58,27.768610593821098,0.9919946068930648,1.3844396573582411
1392,CONSTELLATION BRANDS INC,22143,750,Simi Cab Svgn,18.99,10.52,15105,158904.6,15511,262676.49,95799.39,1734.0,79528.99,103771.88999999998,39.505587272008995,1.0268785170473353,1.6530452233604311
1392,CONSTELLATION BRANDS INC,4309,750,Paul Masson Gr Amber Brandy,8.99,7.08,4913,34784.04,5048,44388.52,23878.34,3977.0,79528.99,9604.479999999996,21.637306222419664,1.027478119275392,1.2761174377674358
1392,CONSTELLATION BRANDS INC,6264,750,Cooks Extra Dry,6.99,4.79,28307,135590.53,27492,204172.08,53193.6,3080.0,79528.99,68581.54999999999,33.59007264852275,0.9712085349913449,1.5057989669337526
1392,CONSTELLATION BRANDS INC,41546,750,Monkey Bay Svgn Bl,7.99,5.51,12643,69662.93,12895,110089.05,42463.84,1441.0,79528.99,40426.12000000001,36.721290627905326,1.0199319781697382,1.580310360187262
1392,CONSTELLATION BRANDS INC,44208,3000,Black Box Pnt Grigio,16.99,10.95,18622,203910.9,18429,333084.71,161168.69,8293.0,79528.99,129173.81000000003,38.78106863566329,0.9896359145097197,1.633481633399686
1392,CONSTELLATION BRANDS INC,16326,500,Black Box Cab Svgn,3.99,2.64,9897,26128.08,9907,41986.93,22022.37,753.0,79528.99,15858.849999999999,37.77092061743976,1.0010104071940993,1.6069657625053198
1392,CONSTELLATION BRANDS INC,2105,750,Black Velvet Toasted Caramel,9.99,7.87,8295,65281.65,8362,85316.38,56752.52,6589.0,79528.99,20034.730000000003,23.482864603491148,1.008077154912598,1.306896807908501
